customer_key;customer_id;Full_name;age;age_group;life_spand;nbr_order;total_sales;total_quantity;nbr_product;segment;recency;avg_order_value;avg_monthly_spend
14188;25187;Sydney Scott;85;50 and Above;0;1;72;3;3;Regular;152;24;0
14189;25188;Kevin Li;85;50 and Above;0;1;14;2;2;Regular;160;7;0
14190;25189;Aidan Hayes;74;50 and Above;0;1;153;2;2;Regular;152;76;0
14191;25190;Allison Morris;85;50 and Above;0;1;37;2;2;Regular;156;18;0
14192;25191;Austin Gonzales;85;50 and Above;0;1;2419;2;2;Regular;160;1209;0
14193;25192;Janet Gill;60;50 and Above;0;1;2481;5;5;Regular;160;496;0
14194;25193;Stephanie Howard;55;50 and Above;0;1;2419;2;2;Regular;159;1209;0
14195;25194;Jada Bell;67;50 and Above;0;1;33;1;1;Regular;158;33;0
14196;25195;Alexandra Wilson;66;50 and Above;0;1;37;2;2;Regular;157;18;0
14197;25196;Aaron Yang;55;50 and Above;0;1;55;2;2;Regular;154;27;0
14198;25197;Kyle Perry;67;50 and Above;0;1;37;2;2;Regular;160;18;0
14199;25198;Michelle Ramirez;61;50 and Above;0;1;1250;2;2;Regular;162;625;0
14200;25199;Kyle Griffin;68;50 and Above;0;1;1250;2;2;Regular;162;625;0
14201;25200;Nathan Williams;68;50 and Above;0;1;101;3;3;Regular;153;33;0
14202;25201;Hunter Gonzalez;64;50 and Above;0;1;96;4;4;Regular;155;24;0
14203;25202;Jonathan King;69;50 and Above;0;1;37;2;2;Regular;154;18;0
14204;25203;Caroline Wood;70;50 and Above;0;1;1224;2;2;Regular;162;612;0
14205;25204;Kelly Barnes;70;50 and Above;0;1;1250;2;2;Regular;162;625;0
14206;25205;John Jones;66;50 and Above;0;1;32;3;3;Regular;155;10;0
14207;25206;Ryan Bryant;66;50 and Above;0;1;25;1;1;Regular;161;25;0
14208;25207;Destiny Moore;72;50 and Above;0;1;87;4;4;Regular;160;21;0
14209;25208;Daniel Taylor;71;50 and Above;0;1;27;2;2;Regular;160;13;0
14210;25209;Emma Walker;71;50 and Above;0;1;99;4;4;Regular;158;24;0
14211;25210;Kathryn Xu;51;50 and Above;0;1;23;2;2;Regular;159;11;0
14212;25211;Diane Torres;56;50 and Above;0;1;79;3;3;Regular;155;26;0
14213;25212;Alberto Ruiz;58;50 and Above;0;1;27;3;3;Regular;154;9;0
14214;25213;Cheryl Gutierrez;57;50 and Above;8;2;2184;5;5;Regular;158;436;273
14215;25214;Roger Chander;58;50 and Above;8;2;2149;4;4;Regular;158;537;268
14216;25215;Natalie Gonzalez;52;50 and Above;8;2;2155;3;2;Regular;158;718;269
14217;25216;Rachael Raman;52;50 and Above;0;1;79;3;3;Regular;156;26;0
14218;25217;Byron Martin;53;50 and Above;0;1;40;2;2;Regular;161;20;0
14219;25218;Christy Sun;53;50 and Above;8;2;2184;5;5;Regular;158;436;273
14220;25219;Karla Lal;54;50 and Above;0;1;40;2;2;Regular;161;20;0
14221;25220;Emily Anderson;54;50 and Above;0;1;23;2;2;Regular;162;11;0
14222;25221;Erica Zhu;60;50 and Above;9;2;2143;5;5;Regular;157;428;238
14223;25222;Tamara Kumar;54;50 and Above;10;2;2120;2;2;Regular;157;1060;212
14224;25223;Armando Ortega;55;50 and Above;0;1;103;4;4;Regular;162;25;0
14225;25224;Keith Kumar;56;50 and Above;0;1;7;2;2;Regular;161;3;0
14226;25225;Alicia Yuan;56;50 and Above;7;2;2129;3;3;Regular;158;709;304
14227;25226;Robert Kumar;55;50 and Above;7;2;2158;5;5;Regular;158;431;308
14228;25227;Jaime Gutierrez;44;40-49;0;1;40;2;2;Regular;155;20;0
14229;25228;Brad Ashe;51;50 and Above;7;2;2120;2;1;Regular;158;1060;302
14230;25229;Autumn Zhou;57;50 and Above;7;2;2155;3;3;Regular;158;718;307
14231;25230;Sophia Carter;56;50 and Above;0;1;81;3;3;Regular;160;27;0
14232;25231;Olivia Moore;62;50 and Above;7;2;2189;5;5;Regular;158;437;312
14233;25232;Kellie Blanco;62;50 and Above;0;1;13;2;2;Regular;152;6;0
14234;25233;Nathaniel Ward;62;50 and Above;0;1;7;2;2;Regular;158;3;0
14235;25234;Monica Patel;52;50 and Above;7;2;2174;3;3;Regular;158;724;310
14236;25235;Monique Torres;58;50 and Above;8;2;2155;3;3;Regular;157;718;269
14237;25236;Lance Martin;59;50 and Above;0;1;40;2;2;Regular;156;20;0
14238;25237;Roger Sun;48;40-49;0;1;118;4;4;Regular;152;29;0
14239;25238;Kristopher Madan;59;50 and Above;0;1;7;2;2;Regular;159;3;0
14240;25239;Isabella Barnes;59;50 and Above;0;1;7;2;2;Regular;156;3;0
14241;25240;Ross Rana;54;50 and Above;8;2;2120;2;2;Regular;157;1060;265
14242;25241;Aaron Powell;62;50 and Above;0;1;5;1;1;Regular;159;5;0
14243;25242;Susan Hu;57;50 and Above;8;2;2120;2;2;Regular;157;1060;265
14244;25243;Tonya Rai;63;50 and Above;8;2;2155;3;3;Regular;157;718;269
14245;25244;Jay Weber;64;50 and Above;0;1;22;3;3;Regular;162;7;0
14246;25245;Francis Gutierrez;85;50 and Above;0;1;59;2;2;Regular;157;29;0
14247;25246;Warren Lal;85;50 and Above;0;1;27;3;3;Regular;154;9;0
14248;25247;Lindsay Nara;55;50 and Above;0;1;5;1;1;Regular;154;5;0
14249;25248;Denise Madan;61;50 and Above;0;1;40;2;2;Regular;154;20;0
14250;25249;Alexandra Watson;63;50 and Above;31;2;1868;5;5;New;157;373;60
14251;25250;Anthony Walker;64;50 and Above;31;2;1883;5;5;New;157;376;60
14252;25251;Toni Rodriguez;58;50 and Above;0;1;40;2;2;Regular;153;20;0
14253;25252;Warren Zhang;65;50 and Above;31;2;1892;6;6;New;157;315;61
14254;25253;Ryan Miller;45;40-49;0;1;74;4;4;Regular;162;18;0
14255;25254;Krystal She;45;40-49;0;1;52;3;3;Regular;158;17;0
14256;25255;Logan Lal;46;40-49;0;1;33;1;1;Regular;157;33;0
14257;25256;Eric Hill;46;40-49;0;1;68;3;3;Regular;163;22;0
14258;25257;Harold Sanchez;40;40-49;0;1;147;3;3;Regular;158;49;0
14259;25258;Micheal Vazquez;40;40-49;0;1;49;2;2;Regular;157;24;0
14260;25259;Ethan Thomas;41;40-49;0;1;32;3;3;Regular;161;10;0
14261;25260;Dalton Howard;42;40-49;0;1;35;2;2;Regular;157;17;0
14262;25261;Eduardo Phillips;42;40-49;0;1;72;3;3;Regular;162;24;0
14263;25262;Andre Chandra;82;50 and Above;0;1;35;4;4;Regular;153;8;0
14264;25263;Audrey Carlson;82;50 and Above;0;1;60;3;3;Regular;156;20;0
14265;25264;Wyatt Bryant;44;40-49;0;1;81;4;4;Regular;155;20;0
14266;25265;Hannah Smith;42;40-49;0;1;55;2;2;Regular;162;27;0
14267;25266;Kari Suri;82;50 and Above;0;1;58;2;2;Regular;158;29;0
14268;25267;Arthur Malhotra;82;50 and Above;0;1;25;2;2;Regular;162;12;0
14269;25268;Jaime Andersen;82;50 and Above;0;1;60;3;3;Regular;156;20;0
14270;25269;Tabitha Martin;82;50 and Above;0;1;23;2;2;Regular;156;11;0
14271;25270;Gloria Diaz;77;50 and Above;31;2;1854;3;3;New;157;618;59
14272;25271;Mario Shan;66;50 and Above;30;2;1854;3;3;New;157;618;61
14273;25272;Edwin Xu;78;50 and Above;30;2;1873;3;3;New;157;624;62
14274;25273;Karl Rai;78;50 and Above;30;2;1897;4;4;New;157;474;63
14275;25274;Samantha Henderson;44;40-49;0;1;72;3;3;Regular;155;24;0
14276;25275;Christina Watson;45;40-49;0;1;35;2;2;Regular;157;17;0
14277;25276;Mackenzie Richardson;44;40-49;0;1;39;3;3;Regular;157;13;0
14278;25277;Jermaine Fernandez;45;40-49;0;1;96;4;4;Regular;155;24;0
14279;25278;Brianna Butler;44;40-49;0;1;37;2;2;Regular;155;18;0
14280;25279;Jordyn Barnes;45;40-49;0;1;33;1;1;Regular;153;33;0
14281;25280;Emily Price;45;40-49;0;1;39;3;3;Regular;153;13;0
14282;25281;Jeremy Allen;45;40-49;0;1;1250;2;2;Regular;162;625;0
14283;25282;Gabriel Perez;41;40-49;0;1;33;1;1;Regular;152;33;0
14284;25283;Caitlin Howard;46;40-49;0;1;39;3;3;Regular;158;13;0
14285;25284;Allison Mitchell;43;40-49;0;1;2419;2;2;Regular;159;1209;0
14286;25285;Noah Williams;49;40-49;0;1;2438;2;2;Regular;159;1219;0
14287;25286;Zachary Powell;48;40-49;0;1;2393;2;2;Regular;159;1196;0
14288;25287;Paige Sanders;43;40-49;16;2;2983;2;2;New;160;1491;186
14289;25288;Jordyn Flores;52;50 and Above;15;2;2722;2;2;New;160;1361;181
14290;25289;Amanda Bradley;52;50 and Above;0;1;2453;4;4;Regular;159;613;0
14291;25290;Jackson Mitchell;52;50 and Above;0;1;2419;2;2;Regular;159;1209;0
14292;25291;Marissa Griffin;53;50 and Above;0;1;39;3;3;Regular;153;13;0
14293;25292;Eduardo Adams;54;50 and Above;0;1;159;4;4;Regular;160;39;0
14294;25293;Eric Gonzales;57;50 and Above;0;1;68;2;2;Regular;156;34;0
14295;25294;Sharon Sharma;49;40-49;30;2;1882;4;4;New;157;470;62
14296;25295;Chad Raje;51;50 and Above;0;1;40;2;2;Regular;152;20;0
14297;25296;Christina Stewart;64;50 and Above;0;1;25;2;2;Regular;152;12;0
14298;25297;Devon Shan;47;40-49;0;1;23;2;2;Regular;154;11;0
14299;25298;Cedric He;41;40-49;0;1;5;1;1;Regular;156;5;0
14300;25299;Hector Romero;40;40-49;0;1;5;1;1;Regular;161;5;0
14301;25300;Jamie Ashe;41;40-49;0;1;75;2;2;Regular;159;37;0
14302;25301;Raul Black;41;40-49;0;1;1170;2;2;Regular;155;585;0
14303;25302;Manuel Mehta;43;40-49;0;1;69;4;4;Regular;153;17;0
14304;25303;Jeremiah Hernandez;42;40-49;0;1;575;2;2;Regular;154;287;0
14305;25304;Ruben Carlson;43;40-49;0;1;68;2;2;Regular;160;34;0
14306;25305;Ivan Rodriguez;48;40-49;0;1;1726;2;2;Regular;161;863;0
14307;25306;Glenn Zeng;42;40-49;0;1;1770;4;4;Regular;160;442;0
14308;25307;Daisy Hernandez;47;40-49;0;1;1760;3;3;Regular;159;586;0
14309;25308;Lindsey Tang;49;40-49;0;1;1120;1;1;Regular;155;1120;0
14310;25309;Karen Zhou;49;40-49;0;1;563;4;4;Regular;154;140;0
14311;25310;Janelle Kapoor;44;40-49;0;1;60;3;3;Regular;164;20;0
14312;25311;Laura Zhang;48;40-49;0;1;1736;2;2;Regular;156;868;0
14313;25312;Erik Ramos;49;40-49;0;1;1198;3;3;Regular;154;399;0
14314;25313;Trevor Coleman;50;50 and Above;0;1;4;1;1;Regular;158;4;0
14315;25314;Charles Bell;49;40-49;0;1;7;2;2;Regular;162;3;0
14316;25315;Cole Cox;50;50 and Above;0;1;6;2;2;Regular;153;3;0
14317;25316;Ronnie Zhu;49;40-49;0;1;5;1;1;Regular;157;5;0
14318;25317;Erick Garcia;49;40-49;0;1;89;3;3;Regular;158;29;0
14319;25318;Dennis Wang;50;50 and Above;0;1;25;2;2;Regular;155;12;0
14320;25319;Ruben Chandra;50;50 and Above;0;1;2420;4;4;Regular;154;605;0
14321;25320;Shannon Hernandez;49;40-49;0;1;2419;2;2;Regular;154;1209;0
14322;25321;Francis Suarez;45;40-49;0;1;1736;2;2;Regular;155;868;0
14323;25322;Tina Perez;50;50 and Above;0;1;7;2;2;Regular;159;3;0
14324;25323;Lance Diaz;50;50 and Above;0;1;1715;3;3;Regular;159;571;0
14325;25324;Bethany Andersen;49;40-49;0;1;40;2;2;Regular;163;20;0
14326;25325;Wyatt Parker;103;50 and Above;0;1;6;2;2;Regular;160;3;0
14327;25326;Hunter Scott;51;50 and Above;0;1;79;3;3;Regular;158;26;0
14328;25327;Adam Simmons;46;40-49;0;1;5;1;1;Regular;159;5;0
14329;25328;Rachel Price;47;40-49;0;1;90;3;3;Regular;158;30;0
14330;25329;Jacquelyn Moreno;47;40-49;0;1;101;3;3;Regular;162;33;0
14331;25330;Madison Gonzales;91;50 and Above;0;1;101;3;3;Regular;153;33;0
14332;25331;James White;54;50 and Above;0;1;7;2;2;Regular;159;3;0
14333;25332;Jackson Bryant;54;50 and Above;0;1;40;2;2;Regular;160;20;0
14334;25333;Robert Coleman;54;50 and Above;0;1;101;3;3;Regular;156;33;0
14335;25334;Marcus Gonzales;44;40-49;0;1;2398;3;3;Regular;159;799;0
14336;25335;Cesar Rodriguez;67;50 and Above;0;1;60;2;2;Regular;163;30;0
14337;25336;Chase Cook;66;50 and Above;0;1;25;1;1;Regular;161;25;0
14338;25337;Megan Washington;66;50 and Above;0;1;30;2;2;Regular;164;15;0
14339;25338;Jason Perez;66;50 and Above;0;1;27;2;2;Regular;160;13;0
14340;25339;Adrian Rivera;61;50 and Above;0;1;1224;2;2;Regular;162;612;0
14341;25340;Adrian James;65;50 and Above;0;1;5;1;1;Regular;154;5;0
14342;25341;Kaitlyn Cook;66;50 and Above;0;1;65;3;3;Regular;159;21;0
14343;25342;Seth Hill;60;50 and Above;0;1;25;1;1;Regular;160;25;0
14344;25343;Carol Simmons;60;50 and Above;0;1;25;1;1;Regular;161;25;0
14345;25344;Thomas Baker;66;50 and Above;0;1;801;3;3;Regular;155;267;0
14346;25345;Olivia Powell;65;50 and Above;0;1;25;1;1;Regular;156;25;0
14347;25346;Ian Gonzalez;64;50 and Above;0;1;115;4;4;Regular;152;28;0
14348;25347;Judith Reed;59;50 and Above;0;1;60;2;2;Regular;161;30;0
14349;25348;Angela Wood;64;50 and Above;0;1;65;3;3;Regular;160;21;0
14350;25349;Jose Coleman;64;50 and Above;0;1;5;1;1;Regular;158;5;0
14351;25350;Alberto Alonso;64;50 and Above;0;1;32;3;3;Regular;156;10;0
14352;25351;Jordan Phillips;58;50 and Above;0;1;49;2;2;Regular;161;24;0
14353;25352;Brandon Martinez;64;50 and Above;0;1;30;2;2;Regular;156;15;0
14354;25353;Caitlin Stewart;58;50 and Above;0;1;27;2;2;Regular;156;13;0
14355;25354;Kevin Hughes;58;50 and Above;0;1;25;1;1;Regular;154;25;0
14356;25355;Richard Smith;64;50 and Above;0;1;60;2;2;Regular;157;30;0
14357;25356;Jonathan Miller;58;50 and Above;0;1;27;2;2;Regular;161;13;0
14358;25357;Marcus Foster;58;50 and Above;0;1;147;3;3;Regular;155;49;0
14359;25358;Jade Torres;64;50 and Above;0;1;27;2;2;Regular;158;13;0
14360;25359;Alex Young;64;50 and Above;0;1;25;1;1;Regular;160;25;0
14361;25360;Mason James;53;50 and Above;0;1;32;3;3;Regular;155;10;0
14362;25361;Haley Ross;63;50 and Above;0;1;2443;1;1;Regular;175;2443;0
14363;25362;Makayla Bailey;57;50 and Above;0;1;751;2;2;Regular;155;375;0
14364;25363;Alexandria Gray;63;50 and Above;0;1;2443;1;1;Regular;175;2443;0
14365;25364;Isaac Rogers;63;50 and Above;0;1;751;2;2;Regular;154;375;0
14366;25365;Gabrielle Perry;62;50 and Above;0;1;780;4;4;Regular;153;195;0
14367;25366;Eduardo Bailey;52;50 and Above;0;1;1244;2;2;Regular;162;622;0
14368;25367;Abigail Torres;61;50 and Above;0;1;5;1;1;Regular;153;5;0
14369;25368;Blake Baker;62;50 and Above;0;1;1284;4;4;Regular;161;321;0
14370;25369;Evan Cox;56;50 and Above;0;1;157;3;3;Regular;156;52;0
14371;25370;Erin Bailey;61;50 and Above;0;1;1264;4;4;Regular;161;316;0
14372;25371;Renee Gomez;43;40-49;0;1;2182;1;1;Regular;175;2182;0
14373;25372;Carrie Torres;47;40-49;0;1;33;1;1;Regular;161;33;0
14374;25373;Nichole Chande;42;40-49;0;1;72;3;3;Regular;156;24;0
14375;25374;Ana Powell;48;40-49;0;1;72;3;3;Regular;159;24;0
14376;25375;Carson Flores;49;40-49;0;1;33;1;1;Regular;152;33;0
14377;25376;Alexis Griffin;49;40-49;0;1;33;1;1;Regular;153;33;0
14378;25377;Lauren Anderson;50;50 and Above;0;1;33;1;1;Regular;154;33;0
14379;25378;Gabriella Scott;49;40-49;0;1;39;3;3;Regular;163;13;0
14380;25379;Hailey Young;49;40-49;0;1;1215;1;1;Regular;161;1215;0
14381;25380;Seth Gonzales;43;40-49;0;1;1250;2;2;Regular;161;625;0
14382;25381;Dylan Li;49;40-49;0;1;1229;3;3;Regular;161;409;0
14383;25382;Richard Hughes;43;40-49;0;1;1284;4;4;Regular;162;321;0
14384;25383;Nathan Walker;51;50 and Above;0;1;1229;3;3;Regular;161;409;0
14385;25384;Maria Cooper;51;50 and Above;0;1;1250;2;2;Regular;162;625;0
14386;25385;Destiny Torres;51;50 and Above;0;1;1250;2;2;Regular;161;625;0
14387;25386;Alexis Perry;45;40-49;0;1;1250;2;2;Regular;160;625;0
14388;25387;Stephanie Brooks;51;50 and Above;0;1;1250;2;2;Regular;160;625;0
14389;25388;Ernest Hu;51;50 and Above;0;1;1250;2;2;Regular;160;625;0
14390;25389;Wendy Sanz;52;50 and Above;0;1;1304;3;3;Regular;160;434;0
14391;25390;Samantha Powell;46;40-49;0;1;1274;3;3;Regular;160;424;0
14392;25391;Morgan Murphy;52;50 and Above;0;1;1257;4;4;Regular;160;314;0
14393;25392;Joseph Moore;51;50 and Above;0;1;1250;2;2;Regular;159;625;0
14394;25393;Lucas Cox;44;40-49;0;1;2443;1;1;Regular;175;2443;0
14395;25394;Anthony Garcia;49;40-49;0;1;1250;2;2;Regular;160;625;0
14396;25395;Paige Flores;44;40-49;0;1;1224;2;2;Regular;159;612;0
14397;25396;Xavier Ramirez;50;50 and Above;0;1;2398;3;3;Regular;159;799;0
14398;25397;Lucas Bradley;50;50 and Above;0;1;2427;4;4;Regular;159;606;0
14399;25398;Thomas Jones;50;50 and Above;0;1;2419;2;2;Regular;159;1209;0
14400;25399;Jorge Leit├úo;44;40-49;0;1;2393;2;2;Regular;159;1196;0
14401;25400;Kyle Jai;49;40-49;0;1;2469;3;3;Regular;159;823;0
14402;25401;Gabriel Young;44;40-49;0;1;2393;2;2;Regular;159;1196;0
14403;25402;Maria Hughes;46;40-49;0;1;1250;2;2;Regular;159;625;0
14404;25403;Jasmine Clark;52;50 and Above;0;1;1284;4;4;Regular;159;321;0
14405;25404;Jos├⌐ Lopez;53;50 and Above;0;1;2433;4;4;Regular;159;608;0
14406;25405;Brandon Wagner;53;50 and Above;0;1;2433;4;4;Regular;159;608;0
14407;25406;Casey Andersen;52;50 and Above;0;1;2433;4;4;Regular;159;608;0
14408;25407;Tony Anand;52;50 and Above;0;1;2398;3;3;Regular;159;799;0
14409;25408;Karen Zhao;53;50 and Above;15;2;2736;4;4;New;160;684;182
14410;25409;Theodore Gutierrez;47;40-49;0;1;2384;1;1;Regular;159;2384;0
14411;25410;Kaitlyn Ward;47;40-49;0;1;2384;1;1;Regular;159;2384;0
14412;25411;Riley Flores;54;50 and Above;0;1;1215;1;1;Regular;159;1215;0
14413;25412;Michael Williams;51;50 and Above;0;1;1224;2;2;Regular;159;612;0
14414;25413;Zoe Rivera;51;50 and Above;0;1;1229;3;3;Regular;159;409;0
14415;25414;Grace Bailey;50;50 and Above;0;1;2453;4;4;Regular;159;613;0
14416;25415;Aaron Evans;51;50 and Above;0;1;2433;4;4;Regular;159;608;0
14417;25416;Jack Coleman;102;50 and Above;0;1;40;4;4;Regular;158;10;0
14418;25417;Savannah Bell;54;50 and Above;0;1;1308;5;5;Regular;159;261;0
14419;25418;Alexia Hayes;53;50 and Above;0;1;1224;2;2;Regular;160;612;0
14420;25419;Hunter King;53;50 and Above;0;1;1250;2;2;Regular;159;625;0
14421;25420;Jordan Scott;42;40-49;0;1;1269;2;2;Regular;158;634;0
14422;25421;Marcus Lewis;53;50 and Above;0;1;1250;2;2;Regular;158;625;0
14423;25422;Elijah King;49;40-49;0;1;72;3;3;Regular;159;24;0
14424;25423;Jake Zhou;49;40-49;0;1;2478;4;4;Regular;159;619;0
14425;25424;Ian Roberts;54;50 and Above;0;1;72;3;3;Regular;155;24;0
14426;25425;Zachary Diaz;49;40-49;0;1;2438;2;2;Regular;159;1219;0
14427;25426;Tristan Foster;55;50 and Above;0;1;2419;2;2;Regular;159;1209;0
14428;25427;Omar Zeng;43;40-49;0;1;2393;2;2;Regular;159;1196;0
14429;25428;Victoria Jenkins;51;50 and Above;0;1;37;2;2;Regular;159;18;0
14430;25429;Candace Rana;46;40-49;0;1;2393;2;2;Regular;159;1196;0
14431;25430;Alyssa Hall;46;40-49;0;1;2419;2;2;Regular;159;1209;0
14432;25431;Ann Sanchez;55;50 and Above;0;1;72;3;3;Regular;154;24;0
14433;25432;Kellie Gomez;55;50 and Above;0;1;1250;2;2;Regular;158;625;0
14434;25433;Zachary Kumar;55;50 and Above;0;1;5;1;1;Regular;154;5;0
14435;25434;Gabriel Hill;56;50 and Above;0;1;39;3;3;Regular;161;13;0
14436;25435;Jennifer Turner;56;50 and Above;0;1;37;2;2;Regular;163;18;0
14437;25436;Destiny Ross;55;50 and Above;0;1;1244;2;2;Regular;158;622;0
14438;25437;Adam Washington;55;50 and Above;0;1;14;2;2;Regular;153;7;0
14439;25438;Lauren Murphy;44;40-49;0;1;96;4;4;Regular;155;24;0
14440;25439;Janelle Arthur;55;50 and Above;0;1;72;3;3;Regular;163;24;0
14441;25440;Andre Gonzalez;56;50 and Above;0;1;57;2;2;Regular;153;28;0
14442;25441;Isabella Torres;NULL;50 and Above;0;1;72;3;3;Regular;161;24;0
14443;25442;Melvin Goel;53;50 and Above;0;1;1736;2;2;Regular;155;868;0
14444;25443;Stacey Huang;53;50 and Above;0;1;1751;2;2;Regular;159;875;0
14445;25444;Meagan Martinez;53;50 and Above;0;1;1755;2;2;Regular;158;877;0
14446;25445;Grace Cook;52;50 and Above;0;1;1736;2;2;Regular;158;868;0
14447;25446;Kristina Garcia;52;50 and Above;0;1;1151;4;4;Regular;154;287;0
14448;25447;Marshall Liang;53;50 and Above;0;1;1164;3;3;Regular;155;388;0
14449;25448;Erick Sara;47;40-49;0;1;1174;2;2;Regular;154;587;0
14450;25449;Marvin Dominguez;48;40-49;0;1;609;4;4;Regular;155;152;0
14451;25450;Darrell Deng;53;50 and Above;0;1;567;4;4;Regular;154;141;0
14452;25451;Geoffrey Subram;53;50 and Above;0;1;575;2;2;Regular;154;287;0
14453;25452;Erica Wu;48;40-49;0;1;2384;1;1;Regular;154;2384;0
14454;25453;Drew She;48;40-49;0;1;1170;2;2;Regular;155;585;0
14455;25454;Terry She;54;50 and Above;0;1;1155;2;2;Regular;155;577;0
14456;25455;Jorge Zheng;43;40-49;0;1;565;3;3;Regular;154;188;0
14457;25456;Kelvin Cai;55;50 and Above;0;1;5;1;1;Regular;152;5;0
14458;25457;Darren Sai;55;50 and Above;0;1;2420;4;4;Regular;153;605;0
14459;25458;Bruce Mehta;55;50 and Above;0;1;2413;2;2;Regular;153;1206;0
14460;25459;Ronald Vance;43;40-49;0;1;554;3;3;Regular;154;184;0
14461;25460;Alisha Andersen;54;50 and Above;0;1;554;3;3;Regular;154;184;0
14462;25461;Fernando Collins;48;40-49;0;1;1776;3;3;Regular;155;592;0
14463;25462;Angel Gray;54;50 and Above;0;1;1765;4;4;Regular;158;441;0
14464;25463;Miguel Robinson;55;50 and Above;0;1;2384;1;1;Regular;153;2384;0
14465;25464;Jose Wilson;55;50 and Above;0;1;2453;4;4;Regular;153;613;0
14466;25465;Mariah Diaz;55;50 and Above;0;1;1155;2;2;Regular;154;577;0
14467;25466;Janet Young;55;50 and Above;0;1;5;1;1;Regular;159;5;0
14468;25467;Troy Madan;50;50 and Above;0;1;1151;4;4;Regular;154;287;0
14469;25468;Krista Suarez;56;50 and Above;0;1;549;2;2;Regular;154;274;0
14470;25469;Martha Wu;56;50 and Above;0;1;40;2;2;Regular;161;20;0
14471;25470;Darren Ramos;45;40-49;0;1;163;2;2;Regular;160;81;0
14472;25471;Spencer Ross;56;50 and Above;0;1;40;2;2;Regular;154;20;0
14473;25472;Don Malhotra;50;50 and Above;0;1;27;3;3;Regular;157;9;0
14474;25473;Kristin Goel;55;50 and Above;0;1;5;1;1;Regular;160;5;0
14475;25474;Jimmy Diaz;56;50 and Above;0;1;39;2;2;Regular;158;19;0
14476;25475;Destiny Martin;57;50 and Above;0;1;40;2;2;Regular;153;20;0
14477;25476;Karen Ye;57;50 and Above;0;1;5;1;1;Regular;161;5;0
14478;25477;Holly Raman;87;50 and Above;0;1;4;1;1;Regular;159;4;0
14479;25478;Jennifer Butler;55;50 and Above;0;1;1736;2;2;Regular;156;868;0
14480;25479;Bobby Sanchez;54;50 and Above;0;1;1800;5;5;Regular;155;360;0
14481;25480;Miguel Thomas;55;50 and Above;0;1;1120;1;1;Regular;154;1120;0
14482;25481;Lucas Jackson;43;40-49;0;1;2478;2;2;Regular;158;1239;0
14483;25482;Donald Martinez;59;50 and Above;0;1;163;2;2;Regular;155;81;0
14484;25483;Dennis Ma;81;50 and Above;0;1;7;2;2;Regular;152;3;0
14485;25484;Bailey Wright;50;50 and Above;0;1;2469;3;3;Regular;153;823;0
14486;25485;Roberto Rubio;50;50 and Above;0;1;1224;2;2;Regular;162;612;0
14487;25486;Edgar Rodriguez;50;50 and Above;0;1;549;2;2;Regular;154;274;0
14488;25487;Allison Rogers;55;50 and Above;0;1;31;3;3;Regular;156;10;0
14489;25488;Dawn Ye;55;50 and Above;0;1;1120;1;1;Regular;154;1120;0
14490;25489;Brad Tang;55;50 and Above;0;1;1147;3;3;Regular;153;382;0
14491;25490;Alvin He;56;50 and Above;0;1;7;2;2;Regular;158;3;0
14492;25491;Krystal Xu;57;50 and Above;0;1;7;2;2;Regular;158;3;0
14493;25492;Gabriella Sanchez;51;50 and Above;0;1;1765;4;4;Regular;158;441;0
14494;25493;Hunter Evans;56;50 and Above;0;1;1243;6;6;Regular;153;207;0
14495;25494;Lee Jimenez;58;50 and Above;0;1;40;2;2;Regular;158;20;0
14496;25495;Sheena Kennedy;52;50 and Above;0;1;40;2;2;Regular;159;20;0
14497;25496;Regina Sara;58;50 and Above;0;1;14;2;2;Regular;157;7;0
14498;25497;Marcus Torres;57;50 and Above;0;1;1701;1;1;Regular;157;1701;0
14499;25498;Shane Kapoor;58;50 and Above;0;1;1786;3;3;Regular;157;595;0
14500;25499;Meredith Schmidt;41;40-49;0;1;39;2;2;Regular;153;19;0
14501;25500;Janelle Lopez;42;40-49;0;1;1170;2;2;Regular;154;585;0
